User_id,Day_name,Hour_of_Day,month_id,Watch_date,Month_Name,Day_classification,TV_Channel,Watch_Time,Duration,userid,Region,Age_Group,Race,Gender,email_flag,SM_Flag
808945,Tue,19,201603,2016-03-01,Mar,Weekday,Break in transmission,19:19:00,00:00:58,808945,Western Cape,Adults,None,male,1,1
301011,Fri,17,201601,2016-01-08,Jan,Weekday,SuperSport Blitz,17:03:00,00:01:08,301011,North West,Adults,black,male,1,1
831720,Tue,15,201603,2016-03-01,Mar,Weekday,ICC Cricket World Cup 2011,15:04:00,00:04:16,831720,Western Cape,Young Adults,coloured,male,1,1
831720,Tue,14,201603,2016-03-01,Mar,Weekday,ICC Cricket World Cup 2011,14:59:00,00:10:10,831720,Western Cape,Young Adults,coloured,male,1,1
831721,Wed,19,201603,2016-03-02,Mar,Weekday,Channel O,19:29:00,00:04:39,831721,Limpopo,Young Adults,black,male,1,1
831721,Wed,19,201603,2016-03-02,Mar,Weekday,SawSee,19:33:00,00:02:05,831721,Limpopo,Young Adults,black,male,1,1
895195,Wed,19,201603,2016-03-23,Mar,Weekday,Trace TV,19:06:00,00:07:48,895195,Limpopo,Young Adults,white,male,1,1
1287933,Tue,7,201601,2016-01-26,Jan,Weekday,Trace TV,07:40:00,00:00:00,1287933,Northern Cape,Young Adults,white,male,1,1
808948,Thu,5,201602,2016-02-11,Feb,Weekday,SuperSport Blitz,05:04:00,00:02:00,808948,Western Cape,Adults,coloured,female,1,1
808948,Thu,3,201602,2016-02-18,Feb,Weekday,Channel O,03:26:00,00:00:12,808948,Western Cape,Adults,coloured,female,1,1
808948,Thu,13,201602,2016-02-18,Feb,Weekday,Channel O,13:46:00,00:00:57,808948,Western Cape,Adults,coloured,female,1,1
808948,Wed,9,201602,2016-02-24,Feb,Weekday,Channel O,09:36:00,00:01:00,808948,Western Cape,Adults,coloured,female,1,1
808948,Fri,11,201603,2016-03-18,Mar,Weekday,Trace TV,11:42:00,00:01:24,808948,Western Cape,Adults,coloured,female,1,1
808948,Fri,11,201603,2016-03-18,Mar,Weekday,Channel O,11:55:00,00:29:21,808948,Western Cape,Adults,coloured,female,1,1
808948,Wed,19,201602,2016-02-10,Feb,Weekday,Channel O,19:46:00,00:00:27,808948,Western Cape,Adults,coloured,female,1,1
808948,Sun,15,201603,2016-03-20,Mar,Weekend,Channel O,15:49:00,00:00:18,808948,Western Cape,Adults,coloured,female,1,1
808948,Tue,11,201602,2016-02-23,Feb,Weekday,ICC Cricket World Cup 2011,11:18:00,00:14:44,808948,Western Cape,Adults,coloured,female,1,1
808948,Sat,1,201602,2016-02-13,Feb,Weekend,Channel O,01:05:00,00:01:42,808948,Western Cape,Adults,coloured,female,1,1
779395,Sun,12,201602,2016-02-14,Feb,Weekend,Cartoon Network,12:01:00,00:02:55,779395,Western Cape,Young Adults,coloured,male,1,1
779395,Wed,14,201602,2016-02-10,Feb,Weekday,Trace TV,14:07:00,00:16:48,779395,Western Cape,Young Adults,coloured,male,1,1
904090,Wed,17,201603,2016-03-23,Mar,Weekday,Boomerang,17:33:00,00:00:24,904090,Kwazulu Natal,Young Adults,None,male,1,1
1106115,Mon,16,201601,2016-01-11,Jan,Weekday,Africa Magic,16:06:00,00:06:25,1106115,Western Cape,Young Adults,black,female,1,1
1106115,Mon,15,201601,2016-01-11,Jan,Weekday,Trace TV,15:33:00,00:05:57,1106115,Western Cape,Young Adults,black,female,1,1
820361,Sat,17,201603,2016-03-05,Mar,Weekend,Supersport Live Events,17:29:00,00:02:48,820361,Mpumalanga,Young Adults,white,male,1,1
820361,Sun,17,201603,2016-03-20,Mar,Weekend,Supersport Live Events,17:58:00,00:02:12,820361,Mpumalanga,Young Adults,white,male,1,1
820361,Sat,12,201602,2016-02-27,Feb,Weekend,SuperSport Blitz,12:54:00,00:08:26,820361,Mpumalanga,Young Adults,white,male,1,1
820361,Sat,13,201602,2016-02-27,Feb,Weekend,Supersport Live Events,13:14:00,00:00:20,820361,Mpumalanga,Young Adults,white,male,1,1
820361,Sat,16,201602,2016-02-27,Feb,Weekend,Supersport Live Events,16:06:00,00:00:08,820361,Mpumalanga,Young Adults,white,male,1,1
820361,Thu,6,201603,2016-03-03,Mar,Weekday,Cartoon Network,06:11:00,00:00:06,820361,Mpumalanga,Young Adults,white,male,1,1
771816,Fri,6,201601,2016-01-01,Jan,Weekday,SawSee,06:59:00,00:01:19,771816,Gauteng,Young Adults,black,male,1,1
771816,Fri,7,201601,2016-01-01,Jan,Weekday,Channel O,07:02:00,00:00:39,771816,Gauteng,Young Adults,black,male,1,1
771816,Fri,17,201601,2016-01-01,Jan,Weekday,Trace TV,17:29:00,00:01:57,771816,Gauteng,Young Adults,black,male,1,1
771816,Wed,11,201603,2016-03-23,Mar,Weekday,Cartoon Network,11:09:00,00:01:03,771816,Gauteng,Young Adults,black,male,1,1
771816,Sat,19,201602,2016-02-06,Feb,Weekend,Trace TV,19:26:00,00:01:15,771816,Gauteng,Young Adults,black,male,1,1
771816,Sat,9,201602,2016-02-27,Feb,Weekend,Trace TV,09:32:00,00:00:00,771816,Gauteng,Young Adults,black,male,1,1
771816,Mon,3,201603,2016-03-07,Mar,Weekday,Trace TV,03:54:00,00:01:57,771816,Gauteng,Young Adults,black,male,1,1
771816,Tue,6,201603,2016-03-01,Mar,Weekday,Cartoon Network,06:27:00,00:04:14,771816,Gauteng,Young Adults,black,male,1,1
788649,Fri,16,201601,2016-01-15,Jan,Weekday,SuperSport Blitz,16:12:00,00:02:38,788649,Gauteng,Adults,white,male,1,1
939606,Wed,5,201603,2016-03-30,Mar,Weekday,Cartoon Network,05:53:00,00:00:44,939606,Western Cape,Adults,coloured,male,1,1
831728,Sat,20,201603,2016-03-12,Mar,Weekend,SuperSport Blitz,20:45:00,00:01:24,831728,Eastern Cape,Adults,black,female,1,1
939607,Wed,11,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,11:56:00,00:00:46,939607,Limpopo,Young Adults,indian_asian,male,1,1
808949,Sat,6,201602,2016-02-20,Feb,Weekend,Africa Magic,06:53:00,00:03:40,808949,Kwazulu Natal,Adults,black,female,1,1
808949,Mon,17,201602,2016-02-15,Feb,Weekday,Africa Magic,17:52:00,00:00:29,808949,Kwazulu Natal,Adults,black,female,1,1
808949,Wed,10,201603,2016-03-02,Mar,Weekday,Africa Magic,10:21:00,00:00:23,808949,Kwazulu Natal,Adults,black,female,1,1
808949,Sun,7,201602,2016-02-14,Feb,Weekend,Africa Magic,07:56:00,00:00:25,808949,Kwazulu Natal,Adults,black,female,1,1
808949,Wed,8,201603,2016-03-09,Mar,Weekday,Boomerang,08:24:00,00:01:10,808949,Kwazulu Natal,Adults,black,female,1,1
806431,Sat,19,201602,2016-02-13,Feb,Weekend,Boomerang,19:58:00,00:00:00,806431,Eastern Cape,Adults,black,male,1,1
460303,Fri,16,201601,2016-01-22,Jan,Weekday,Cartoon Network,16:30:00,00:01:15,460303,Uncategorized,Infants,None,Unknown,1,1
808950,Thu,13,201602,2016-02-18,Feb,Weekday,Boomerang,13:25:00,00:02:37,808950,Free State,Teens,black,male,1,1
808950,Thu,13,201602,2016-02-18,Feb,Weekday,Channel O,13:02:00,00:01:06,808950,Free State,Teens,black,male,1,1
808950,Thu,5,201602,2016-02-18,Feb,Weekday,Boomerang,05:57:00,00:00:04,808950,Free State,Teens,black,male,1,1
808950,Sat,14,201602,2016-02-20,Feb,Weekend,Supersport Live Events,14:29:00,00:02:54,808950,Free State,Teens,black,male,1,1
808950,Thu,18,201603,2016-03-03,Mar,Weekday,SuperSport Blitz,18:08:00,00:05:38,808950,Free State,Teens,black,male,1,1
808950,Thu,4,201602,2016-02-18,Feb,Weekday,Channel O,04:24:00,00:02:15,808950,Free State,Teens,black,male,1,1
808950,Thu,7,201602,2016-02-18,Feb,Weekday,Trace TV,07:37:00,00:00:12,808950,Free State,Teens,black,male,1,1
808950,Thu,14,201602,2016-02-18,Feb,Weekday,Channel O,14:49:00,00:00:51,808950,Free State,Teens,black,male,1,1
808950,Sun,14,201603,2016-03-06,Mar,Weekend,Supersport Live Events,14:41:00,00:00:16,808950,Free State,Teens,black,male,1,1
808950,Thu,4,201603,2016-03-03,Mar,Weekday,SuperSport Blitz,04:23:00,00:11:20,808950,Free State,Teens,black,male,1,1
808950,Sun,10,201603,2016-03-27,Mar,Weekend,SuperSport Blitz,10:37:00,00:00:22,808950,Free State,Teens,black,male,1,1
892644,Mon,7,201603,2016-03-21,Mar,Weekday,Boomerang,07:49:00,00:04:54,892644,Gauteng,Teens,black,male,1,1
925955,Wed,8,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,08:40:00,00:06:00,925955,Gauteng,Young Adults,indian_asian,male,1,1
771823,Sat,11,201602,2016-02-06,Feb,Weekend,Channel O,11:10:00,00:01:15,771823,Western Cape,Young Adults,black,male,1,1
853573,Sun,21,201603,2016-03-06,Mar,Weekend,E! Entertainment,21:22:00,00:00:00,853573,Gauteng,Adults,NONE,male,1,1
904101,Mon,20,201603,2016-03-28,Mar,Weekday,Trace TV,20:22:00,00:01:06,904101,Gauteng,Young Adults,indian_asian,male,1,1
904101,Thu,22,201603,2016-03-24,Mar,Weekday,E! Entertainment,22:59:00,00:00:00,904101,Gauteng,Young Adults,indian_asian,male,1,1
904101,Sat,13,201603,2016-03-26,Mar,Weekend,Africa Magic,13:21:00,00:01:23,904101,Gauteng,Young Adults,indian_asian,male,1,1
831732,Thu,11,201603,2016-03-03,Mar,Weekday,Trace TV,11:22:00,00:10:45,831732,Gauteng,Young Adults,coloured,male,1,1
831732,Tue,17,201603,2016-03-08,Mar,Weekday,Cartoon Network,17:51:00,00:01:23,831732,Gauteng,Young Adults,coloured,male,1,1
831732,Tue,22,201603,2016-03-15,Mar,Weekday,ICC Cricket World Cup 2011,22:32:00,00:00:20,831732,Gauteng,Young Adults,coloured,male,1,1
1106137,Fri,21,201601,2016-01-08,Jan,Weekday,E! Entertainment,21:02:00,00:02:32,1106137,Western Cape,Adults,coloured,male,1,1
1106137,Fri,21,201601,2016-01-08,Jan,Weekday,Cartoon Network,21:13:00,00:00:00,1106137,Western Cape,Adults,coloured,male,1,1
865372,Mon,6,201603,2016-03-28,Mar,Weekday,Boomerang,06:07:00,00:01:03,865372,Kwazulu Natal,Young Adults,coloured,female,1,1
865372,Sun,5,201603,2016-03-27,Mar,Weekend,Boomerang,05:10:00,00:07:27,865372,Kwazulu Natal,Young Adults,coloured,female,1,1
2255518,Fri,10,201602,2016-02-05,Feb,Weekday,Supersport Live Events,10:14:00,00:01:06,2255518,Gauteng,Middle Aged,black,male,1,1
2255518,Fri,13,201602,2016-02-26,Feb,Weekday,CNN,13:14:00,00:00:36,2255518,Gauteng,Middle Aged,black,male,1,1
2255518,Mon,5,201602,2016-02-15,Feb,Weekday,Break in transmission,05:24:00,00:00:21,2255518,Gauteng,Middle Aged,black,male,1,1
2255518,Wed,9,201602,2016-02-24,Feb,Weekday,ICC Cricket World Cup 2011,09:54:00,00:00:00,2255518,Gauteng,Middle Aged,black,male,1,1
2255518,Tue,15,201601,2016-01-12,Jan,Weekday,Supersport Live Events,15:23:00,00:01:02,2255518,Gauteng,Middle Aged,black,male,1,1
2255518,Thu,9,201601,2016-01-28,Jan,Weekday,Supersport Live Events,09:45:00,00:02:06,2255518,Gauteng,Middle Aged,black,male,1,1
2255518,Sun,14,201601,2016-01-03,Jan,Weekend,Channel O,14:58:00,00:00:00,2255518,Gauteng,Middle Aged,black,male,1,1
779410,Thu,17,201601,2016-01-21,Jan,Weekday,Cartoon Network,17:19:00,00:04:11,779410,Gauteng,Young Adults,coloured,female,1,1
779410,Wed,12,201602,2016-02-03,Feb,Weekday,Trace TV,12:04:00,00:02:36,779410,Gauteng,Young Adults,coloured,female,1,1
771830,Fri,14,201601,2016-01-01,Jan,Weekday,Trace TV,14:43:00,00:00:30,771830,Gauteng,Adults,black,male,1,1
507286,Sat,15,201601,2016-01-02,Jan,Weekend,Trace TV,15:59:00,01:28:33,507286,Eastern Cape,Children,None,female,1,1
507286,Mon,17,201601,2016-01-04,Jan,Weekday,Cartoon Network,17:01:00,00:00:02,507286,Eastern Cape,Children,None,female,1,1
507286,Mon,7,201601,2016-01-04,Jan,Weekday,Boomerang,07:31:00,00:05:36,507286,Eastern Cape,Children,None,female,1,1
507286,Mon,10,201601,2016-01-04,Jan,Weekday,Cartoon Network,10:21:00,00:03:45,507286,Eastern Cape,Children,None,female,1,1
507286,Fri,5,201601,2016-01-01,Jan,Weekday,CNN,05:32:00,00:00:04,507286,Eastern Cape,Children,None,female,1,1
507286,Sun,15,201601,2016-01-03,Jan,Weekend,Boomerang,15:00:00,00:49:11,507286,Eastern Cape,Children,None,female,1,1
1292142,Wed,11,201603,2016-03-23,Mar,Weekday,ICC Cricket World Cup 2011,11:03:00,00:00:00,1292142,Uncategorized,Infants,NONE,Unknown,1,1
939619,Sun,10,201603,2016-03-13,Mar,Weekend,M-Net,10:57:00,00:00:21,939619,Western Cape,Middle Aged,coloured,male,1,1
939619,Sun,8,201603,2016-03-13,Mar,Weekend,SuperSport Blitz,08:55:00,00:01:08,939619,Western Cape,Middle Aged,coloured,male,1,1
941734,Thu,17,201603,2016-03-31,Mar,Weekday,E! Entertainment,17:35:00,00:00:00,941734,Western Cape,Young Adults,None,female,1,1
18031,Thu,18,201601,2016-01-28,Jan,Weekday,Supersport Live Events,18:49:00,00:00:42,18031,Gauteng,Adults,black,female,1,1
18031,Wed,23,201601,2016-01-06,Jan,Weekday,CNN,23:00:00,00:24:51,18031,Gauteng,Adults,black,female,1,1
808958,Sun,17,201602,2016-02-21,Feb,Weekend,SuperSport Blitz,17:13:00,00:08:36,808958,Gauteng,Young Adults,black,male,1,1
808958,Sat,13,201602,2016-02-20,Feb,Weekend,Trace TV,13:26:00,00:00:39,808958,Gauteng,Young Adults,black,male,1,1
808958,Sat,17,201602,2016-02-20,Feb,Weekend,Channel O,17:14:00,00:00:27,808958,Gauteng,Young Adults,black,male,1,1
808958,Wed,9,201603,2016-03-02,Mar,Weekday,Boomerang,09:10:00,00:09:10,808958,Gauteng,Young Adults,black,male,1,1
808958,Sun,13,201602,2016-02-21,Feb,Weekend,Cartoon Network,13:56:00,00:17:16,808958,Gauteng,Young Adults,black,male,1,1
808958,Wed,18,201602,2016-02-24,Feb,Weekday,Trace TV,18:21:00,00:14:51,808958,Gauteng,Young Adults,black,male,1,1
808958,Wed,10,201602,2016-02-24,Feb,Weekday,Cartoon Network,10:38:00,00:00:12,808958,Gauteng,Young Adults,black,male,1,1
808958,Tue,18,201603,2016-03-01,Mar,Weekday,Boomerang,18:49:00,00:00:40,808958,Gauteng,Young Adults,black,male,1,1
840343,Sat,18,201603,2016-03-05,Mar,Weekend,Trace TV,18:37:00,00:05:18,840343,Limpopo,Adults,white,male,1,1
1106156,Thu,20,201603,2016-03-31,Mar,Weekday,SuperSport Blitz,20:16:00,00:05:06,1106156,Mpumalanga,Teens,white,male,1,1
793616,Mon,4,201601,2016-01-25,Jan,Weekday,CNN,04:11:00,00:00:02,793616,Gauteng,Young Adults,white,male,1,1
793616,Sun,14,201601,2016-01-24,Jan,Weekend,Africa Magic,14:16:00,00:03:34,793616,Gauteng,Young Adults,white,male,1,1
939622,Sun,23,201603,2016-03-27,Mar,Weekend,Boomerang,23:23:00,00:00:04,939622,Mpumalanga,Adults,white,male,1,1
939622,Mon,13,201603,2016-03-28,Mar,Weekday,kykNET,13:14:00,00:02:06,939622,Mpumalanga,Adults,white,male,1,1
939622,Wed,13,201603,2016-03-30,Mar,Weekday,CNN,13:29:00,00:00:19,939622,Mpumalanga,Adults,white,male,1,1
868925,Tue,10,201603,2016-03-08,Mar,Weekday,SuperSport Blitz,10:27:00,00:00:20,868925,Gauteng,Young Adults,indian_asian,male,1,1
764342,Tue,6,201602,2016-02-02,Feb,Weekday,SuperSport Blitz,06:11:00,00:03:48,764342,Eastern Cape,Adults,white,male,1,1
808961,Sat,1,201602,2016-02-20,Feb,Weekend,Boomerang,01:51:00,00:24:00,808961,Gauteng,Young Adults,indian_asian,male,1,1
808961,Mon,16,201602,2016-02-22,Feb,Weekday,Boomerang,16:24:00,00:06:59,808961,Gauteng,Young Adults,indian_asian,male,1,1
853573,Tue,15,201602,2016-02-16,Feb,Weekday,SawSee,15:45:00,00:00:00,853573,Gauteng,Adults,NONE,male,1,1
939624,Tue,18,201603,2016-03-22,Mar,Weekday,Trace TV,18:50:00,00:01:21,939624,Gauteng,Teens,black,male,1,1
939624,Sun,10,201603,2016-03-20,Mar,Weekend,Vuzu,10:36:00,00:00:53,939624,Gauteng,Teens,black,male,1,1
939624,Sun,10,201603,2016-03-20,Mar,Weekend,Vuzu,10:44:00,00:02:09,939624,Gauteng,Teens,black,male,1,1
939624,Thu,21,201603,2016-03-31,Mar,Weekday,Boomerang,21:12:00,00:00:00,939624,Gauteng,Teens,black,male,1,1
939624,Thu,21,201603,2016-03-31,Mar,Weekday,Trace TV,21:22:00,00:59:00,939624,Gauteng,Teens,black,male,1,1
939624,Wed,17,201603,2016-03-16,Mar,Weekday,Vuzu,17:07:00,00:00:15,939624,Gauteng,Teens,black,male,1,1
2203312,Thu,20,201603,2016-03-31,Mar,Weekday,Vuzu,20:46:00,00:00:22,2203312,Western Cape,Middle Aged,coloured,male,1,1
808965,Thu,8,201602,2016-02-18,Feb,Weekday,SuperSport Blitz,08:55:00,00:00:10,808965,Western Cape,Adults,coloured,male,1,1
808965,Mon,19,201602,2016-02-15,Feb,Weekday,Supersport Live Events,19:55:00,00:00:30,808965,Western Cape,Adults,coloured,male,1,1
808965,Wed,12,201602,2016-02-24,Feb,Weekday,ICC Cricket World Cup 2011,12:14:00,00:04:04,808965,Western Cape,Adults,coloured,male,1,1
808965,Thu,6,201602,2016-02-18,Feb,Weekday,Supersport Live Events,06:44:00,00:01:00,808965,Western Cape,Adults,coloured,male,1,1
808965,Sat,6,201602,2016-02-06,Feb,Weekend,Supersport Live Events,06:42:00,00:02:12,808965,Western Cape,Adults,coloured,male,1,1
808965,Sun,9,201603,2016-03-06,Mar,Weekend,ICC Cricket World Cup 2011,09:16:00,00:19:10,808965,Western Cape,Adults,coloured,male,1,1
808965,Tue,18,201602,2016-02-09,Feb,Weekday,E! Entertainment,18:54:00,00:01:12,808965,Western Cape,Adults,coloured,male,1,1
788672,Thu,19,201602,2016-02-11,Feb,Weekday,Boomerang,19:21:00,00:00:19,788672,Gauteng,Adults,black,male,1,1
788672,Tue,15,201601,2016-01-19,Jan,Weekday,Africa Magic,15:29:00,00:00:24,788672,Gauteng,Adults,black,male,1,1
808966,Sun,10,201603,2016-03-13,Mar,Weekend,Supersport Live Events,10:06:00,00:00:38,808966,Free State,Young Adults,black,male,1,1
808966,Sun,16,201603,2016-03-13,Mar,Weekend,Supersport Live Events,16:22:00,00:10:02,808966,Free State,Young Adults,black,male,1,1
808966,Tue,20,201601,2016-01-19,Jan,Weekday,Supersport Live Events,20:29:00,00:34:06,808966,Free State,Young Adults,black,male,1,1
808966,Wed,8,201603,2016-03-23,Mar,Weekday,ICC Cricket World Cup 2011,08:40:00,01:16:40,808966,Free State,Young Adults,black,male,1,1
808966,Sat,20,201603,2016-03-19,Mar,Weekend,Boomerang,20:17:00,00:37:25,808966,Free State,Young Adults,black,male,1,1
808966,Wed,19,201601,2016-01-27,Jan,Weekday,Africa Magic,19:25:00,00:00:23,808966,Free State,Young Adults,black,male,1,1
808966,Sun,13,201603,2016-03-20,Mar,Weekend,Africa Magic,13:54:00,00:00:53,808966,Free State,Young Adults,black,male,1,1
808966,Sun,20,201603,2016-03-20,Mar,Weekend,Supersport Live Events,20:18:00,00:00:00,808966,Free State,Young Adults,black,male,1,1
808966,Sun,14,201603,2016-03-20,Mar,Weekend,Supersport Live Events,14:40:00,00:00:00,808966,Free State,Young Adults,black,male,1,1
808966,Tue,4,201602,2016-02-23,Feb,Weekday,SuperSport Blitz,04:06:00,01:48:38,808966,Free State,Young Adults,black,male,1,1
808966,Thu,4,201603,2016-03-24,Mar,Weekday,SuperSport Blitz,04:14:00,00:00:00,808966,Free State,Young Adults,black,male,1,1
631602,Thu,19,201602,2016-02-11,Feb,Weekday,Channel O,19:05:00,00:00:00,631602,Gauteng,Teens,black,male,1,1
786099,Tue,14,201602,2016-02-09,Feb,Weekday,E! Entertainment,14:10:00,00:00:48,786099,Gauteng,Young Adults,black,male,1,1
808969,Thu,8,201603,2016-03-03,Mar,Weekday,Supersport Live Events,08:06:00,00:00:42,808969,Gauteng,Teens,black,male,1,1
808969,Tue,10,201603,2016-03-08,Mar,Weekday,Trace TV,10:47:00,00:02:03,808969,Gauteng,Teens,black,male,1,1
808969,Tue,19,201601,2016-01-12,Jan,Weekday,Supersport Live Events,19:58:00,00:55:44,808969,Gauteng,Teens,black,male,1,1
808969,Wed,16,201601,2016-01-13,Jan,Weekday,Trace TV,16:40:00,00:01:24,808969,Gauteng,Teens,black,male,1,1
808969,Mon,20,201601,2016-01-11,Jan,Weekday,Cartoon Network,20:00:00,00:00:32,808969,Gauteng,Teens,black,male,1,1
859311,Tue,19,201603,2016-03-08,Mar,Weekday,Boomerang,19:53:00,00:14:20,859311,Kwazulu Natal,Young Adults,indian_asian,male,1,1
859311,Thu,18,201603,2016-03-10,Mar,Weekday,Trace TV,18:00:00,00:24:57,859311,Kwazulu Natal,Young Adults,indian_asian,male,1,1
859311,Thu,19,201603,2016-03-10,Mar,Weekday,Channel O,19:04:00,00:23:36,859311,Kwazulu Natal,Young Adults,indian_asian,male,1,1
808971,Thu,18,201602,2016-02-18,Feb,Weekday,Boomerang,18:28:00,00:00:57,808971,Gauteng,Adults,black,male,1,1
808971,Sun,13,201602,2016-02-07,Feb,Weekend,Boomerang,13:41:00,00:01:06,808971,Gauteng,Adults,black,male,1,1
808971,Sun,20,201602,2016-02-07,Feb,Weekend,Boomerang,20:15:00,00:04:53,808971,Gauteng,Adults,black,male,1,1
808971,Tue,14,201601,2016-01-26,Jan,Weekday,Channel O,14:16:00,00:01:36,808971,Gauteng,Adults,black,male,1,1
808971,Wed,19,201603,2016-03-30,Mar,Weekday,Boomerang,19:19:00,00:00:00,808971,Gauteng,Adults,black,male,1,1
808971,Fri,14,201603,2016-03-25,Mar,Weekday,Boomerang,14:23:00,00:07:27,808971,Gauteng,Adults,black,male,1,1
830980,Thu,10,201603,2016-03-17,Mar,Weekday,Boomerang,10:13:00,00:03:10,830980,Kwazulu Natal,Adults,indian_asian,male,1,1
792729,Wed,17,201603,2016-03-30,Mar,Weekday,Trace TV,17:50:00,00:02:00,792729,Uncategorized,Infants,None,Unknown,1,1
820387,Wed,13,201601,2016-01-27,Jan,Weekday,SuperSport Blitz,13:54:00,00:12:08,820387,Limpopo,Teens,black,male,1,1
820387,Wed,9,201601,2016-01-27,Jan,Weekday,Cartoon Network,09:52:00,00:01:27,820387,Limpopo,Teens,black,male,1,1
820387,Mon,10,201601,2016-01-25,Jan,Weekday,Channel O,10:07:00,00:00:57,820387,Limpopo,Teens,black,male,1,1
820387,Tue,19,201601,2016-01-26,Jan,Weekday,SuperSport Blitz,19:30:00,00:07:30,820387,Limpopo,Teens,black,male,1,1
892515,Wed,7,201603,2016-03-23,Mar,Weekday,SuperSport Blitz,07:31:00,00:00:10,892515,Western Cape,Young Adults,white,male,1,1
892515,Fri,11,201603,2016-03-18,Mar,Weekday,Supersport Live Events,11:13:00,00:10:28,892515,Western Cape,Young Adults,white,male,1,1
2203323,Wed,14,201602,2016-02-24,Feb,Weekday,ICC Cricket World Cup 2011,14:56:00,00:04:06,2203323,Free State,Adults,black,male,1,1
2203323,Wed,19,201602,2016-02-24,Feb,Weekday,Channel O,19:43:00,00:00:27,2203323,Free State,Adults,black,male,1,1
2203323,Sat,9,201602,2016-02-27,Feb,Weekend,Africa Magic,09:07:00,00:05:07,2203323,Free State,Adults,black,male,1,1
808976,Wed,15,201603,2016-03-02,Mar,Weekday,SuperSport Blitz,15:30:00,00:18:34,808976,Gauteng,Adults,black,male,1,1
866192,Wed,20,201603,2016-03-23,Mar,Weekday,SawSee,20:07:00,00:00:37,866192,Uncategorized,Infants,None,Unknown,1,1
866192,Sat,4,201603,2016-03-26,Mar,Weekend,Trace TV,04:50:00,00:04:42,866192,Uncategorized,Infants,None,Unknown,1,1
866192,Sat,20,201603,2016-03-26,Mar,Weekend,Vuzu,20:57:00,00:00:00,866192,Uncategorized,Infants,None,Unknown,1,1
930014,Wed,13,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,13:51:00,00:05:28,930014,Gauteng,Young Adults,indian_asian,male,1,1
930015,Thu,8,201603,2016-03-31,Mar,Weekday,kykNET,08:09:00,00:08:21,930015,Western Cape,Teens,indian_asian,male,1,1
930015,Wed,15,201603,2016-03-30,Mar,Weekday,ICC Cricket World Cup 2011,15:22:00,01:25:30,930015,Western Cape,Teens,indian_asian,male,1,1
930015,Tue,21,201603,2016-03-29,Mar,Weekday,ICC Cricket World Cup 2011,21:33:00,00:01:18,930015,Western Cape,Teens,indian_asian,male,1,1
1297394,Wed,4,201603,2016-03-09,Mar,Weekday,SuperSport Blitz,04:51:00,00:00:00,1297394,Uncategorized,Infants,NONE,Unknown,1,1
866195,Sat,0,201603,2016-03-12,Mar,Weekend,MK,00:19:00,00:01:11,866195,Eastern Cape,Young Adults,white,male,1,1
820398,Fri,21,201602,2016-02-26,Feb,Weekday,Supersport Live Events,21:25:00,00:00:00,820398,Kwazulu Natal,Young Adults,black,male,1,1
820398,Fri,21,201602,2016-02-26,Feb,Weekday,Supersport Live Events,21:47:00,00:00:52,820398,Kwazulu Natal,Young Adults,black,male,1,1
820398,Sat,22,201603,2016-03-05,Mar,Weekend,Africa Magic,22:03:00,00:10:58,820398,Kwazulu Natal,Young Adults,black,male,1,1
820398,Tue,5,201603,2016-03-01,Mar,Weekday,Channel O,05:01:00,00:07:39,820398,Kwazulu Natal,Young Adults,black,male,1,1
803542,Thu,14,201603,2016-03-31,Mar,Weekday,Trace TV,14:52:00,00:29:03,803542,Kwazulu Natal,Adults,indian_asian,male,1,1
593622,Thu,12,201601,2016-01-21,Jan,Weekday,Trace TV,12:05:00,00:09:00,593622,Gauteng,Young Adults,black,female,1,1
831755,Tue,13,201603,2016-03-15,Mar,Weekday,Cartoon Network,13:31:00,00:00:00,831755,Gauteng,Young Adults,black,male,1,1
831755,Tue,16,201603,2016-03-01,Mar,Weekday,E! Entertainment,16:03:00,00:00:32,831755,Gauteng,Young Adults,black,male,1,1
771848,Thu,11,201602,2016-02-11,Feb,Weekday,Break in transmission,11:39:00,00:00:12,771848,Gauteng,Young Adults,black,male,1,1
771848,Wed,19,201602,2016-02-10,Feb,Weekday,Boomerang,19:55:00,00:09:04,771848,Gauteng,Young Adults,black,male,1,1
771848,Fri,18,201601,2016-01-01,Jan,Weekday,Boomerang,18:54:00,00:01:50,771848,Gauteng,Young Adults,black,male,1,1
771848,Fri,13,201601,2016-01-22,Jan,Weekday,Supersport Live Events,13:02:00,00:02:04,771848,Gauteng,Young Adults,black,male,1,1
771848,Mon,12,201601,2016-01-18,Jan,Weekday,Supersport Live Events,12:43:00,00:01:26,771848,Gauteng,Young Adults,black,male,1,1
764355,Fri,14,201601,2016-01-22,Jan,Weekday,Channel O,14:42:00,00:00:09,764355,Gauteng,Young Adults,white,male,1,1
2255559,Mon,13,201603,2016-03-28,Mar,Weekday,Supersport Live Events,13:22:00,00:01:08,2255559,Mpumalanga,Young Adults,indian_asian,male,1,1
2255559,Wed,18,201603,2016-03-30,Mar,Weekday,M-Net,18:57:00,00:00:38,2255559,Mpumalanga,Young Adults,indian_asian,male,1,1
